subj,subjLabel,place,placeLabel,coord,birthyear
http://www.wikidata.org/entity/Q3548089,Caterina Percoto,http://www.wikidata.org/entity/Q53279,"Manzano, Friuli",Point(13.383333333 45.983333333),1812
http://www.wikidata.org/entity/Q3812958,Vladimir Truhlar,http://www.wikidata.org/entity/Q6596,Gorizia,Point(13.6193 45.9352),1912
http://www.wikidata.org/entity/Q3826341,Lamberto Pignotti,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1926
http://www.wikidata.org/entity/Q3827638,Sergio Salvi,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1932
http://www.wikidata.org/entity/Q3827681,Laudomia Forteguerri,http://www.wikidata.org/entity/Q2751,Siena,Point(11.331388888 43.318333333),1515
http://www.wikidata.org/entity/Q3828261,Lazzaro Pantaleo Murassana,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1554
http://www.wikidata.org/entity/Q3830074,Lelio Capilupi,http://www.wikidata.org/entity/Q6247,Mantua,Point(10.791111111 45.156388888),1497
http://www.wikidata.org/entity/Q3830331,Leonardo Bonetti,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1963
http://www.wikidata.org/entity/Q3830353,Leonardo Dati,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1408
http://www.wikidata.org/entity/Q3830414,Leonardo Omar Onida,http://www.wikidata.org/entity/Q13629,Sassari,Point(8.559166666 40.726666666),1973
http://www.wikidata.org/entity/Q3830446,Leonardo Sinisgalli,http://www.wikidata.org/entity/Q52612,Montemurro,Point(15.983333333 40.3),1908
http://www.wikidata.org/entity/Q3830452,Leonardo Tarantini,http://www.wikidata.org/entity/Q2759,Urbino,Point(12.6372 43.725238888),1920
http://www.wikidata.org/entity/Q3830500,Leone Ciprelli,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1873
http://www.wikidata.org/entity/Q3830640,Leonora della Genga,http://www.wikidata.org/entity/Q13145,Fabriano,Point(12.908519444 43.338561111),1360
http://www.wikidata.org/entity/Q3830687,Leopoldo Curci,http://www.wikidata.org/entity/Q51838,Palo del Colle,Point(16.7 41.05),1794
http://www.wikidata.org/entity/Q3830705,Leopoldo Marenco,http://www.wikidata.org/entity/Q19944,Ceva,Point(8.033333333 44.383333333),1831
http://www.wikidata.org/entity/Q3831675,Libero Bigiaretti,http://www.wikidata.org/entity/Q83056,Matelica,Point(13.009594444 43.256586111),1905
http://www.wikidata.org/entity/Q3831683,Libero Bovio,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1883
http://www.wikidata.org/entity/Q3831701,Libero de Libero,http://www.wikidata.org/entity/Q128084,Fondi,Point(13.416666666 41.35),1903
http://www.wikidata.org/entity/Q3832422,Lillo Gullo,http://www.wikidata.org/entity/Q4972,Aliminusa,Point(13.781388888 37.864438888),1952
http://www.wikidata.org/entity/Q3833061,Lino Angiuli,http://www.wikidata.org/entity/Q51857,Valenzano,Point(16.883333333 41.05),1946
http://www.wikidata.org/entity/Q3833177,Lionardo Vigo Calanna,http://www.wikidata.org/entity/Q19319,Acireale,Point(15.165555555 37.6125),1799
http://www.wikidata.org/entity/Q3833347,Lisa Davanzo,http://www.wikidata.org/entity/Q46759,Musile di Piave,Point(12.565 45.6178),1917
http://www.wikidata.org/entity/Q3836356,Lodovico Adimari,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1644
http://www.wikidata.org/entity/Q3836377,Lodovico Pace,http://www.wikidata.org/entity/Q242533,Civitavecchia,Point(11.8 42.1),1949
http://www.wikidata.org/entity/Q3836387,Lodovico Sergardi,http://www.wikidata.org/entity/Q2751,Siena,Point(11.331388888 43.318333333),1660
http://www.wikidata.org/entity/Q3836918,Lorenzo Costa,http://www.wikidata.org/entity/Q8611,La Spezia,Point(9.828880555 44.108044444),1798
http://www.wikidata.org/entity/Q3836987,Lorenzo Leporati,http://www.wikidata.org/entity/Q13138,Chieti,Point(14.167427777 42.351113888),1966
http://www.wikidata.org/entity/Q3836994,Lorenzo Lippi,http://www.wikidata.org/entity/Q91192,Colle di Val d'Elsa,Point(11.126666666 43.4225),1440
http://www.wikidata.org/entity/Q3837018,Lorenzo Montano,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1893
http://www.wikidata.org/entity/Q3837050,Lorenzo Pignotti,http://www.wikidata.org/entity/Q82676,Figline Valdarno,Point(11.466666666 43.616666666),1739
http://www.wikidata.org/entity/Q3837084,Lorenzo Spirito Gualtieri,http://www.wikidata.org/entity/Q3437,Perugia,Point(12.3888 43.1121),1426
http://www.wikidata.org/entity/Q3837160,Loris J. Bononi,http://www.wikidata.org/entity/Q52233,Fivizzano,Point(10.116666666 44.233333333),1929
http://www.wikidata.org/entity/Q3838065,Luca Canali,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1925
http://www.wikidata.org/entity/Q3838086,Luca Contile,http://www.wikidata.org/entity/Q91160,Cetona,Point(11.9 42.966666666),1505
http://www.wikidata.org/entity/Q3838096,Luca Cubeddu,http://www.wikidata.org/entity/Q391218,Pattada,Point(9.11 40.582222222),1748
http://www.wikidata.org/entity/Q3838240,Luca Postiglione,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1876
http://www.wikidata.org/entity/Q3838242,Luca Pulci,http://www.wikidata.org/entity/Q82616,Barberino di Mugello,Point(11.233333333 44.0),1431
http://www.wikidata.org/entity/Q3838450,Lucia Gaddo Zanovello,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1951
http://www.wikidata.org/entity/Q3838548,Luciano Cecchinel,http://www.wikidata.org/entity/Q18501878,Lago,Point(12.213055555 45.985277777),1947
http://www.wikidata.org/entity/Q3838548,Luciano Cecchinel,http://www.wikidata.org/entity/Q18501878,Lago,Point(12.21477 45.98611),1947
http://www.wikidata.org/entity/Q3838573,Luciano Erba,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1922
http://www.wikidata.org/entity/Q3838613,Luciano Innocenzi,http://www.wikidata.org/entity/Q123914,Cerreto d'Esi,Point(12.984769444 43.319738888),1943
http://www.wikidata.org/entity/Q3838630,Luciano Luisi,http://www.wikidata.org/entity/Q6761,Livorno,Point(10.316666666 43.55),1924
http://www.wikidata.org/entity/Q3838713,Luciano Somma,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1940
http://www.wikidata.org/entity/Q3838763,Lucifero Martini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1916
http://www.wikidata.org/entity/Q3838922,Lucio Piccolo,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1901
http://www.wikidata.org/entity/Q3839027,Lucrezia Lerro,http://www.wikidata.org/entity/Q81161,Omignano,Point(15.066666666 40.25),1977
http://www.wikidata.org/entity/Q3839083,Ludovico Agostini,http://www.wikidata.org/entity/Q13134,Pesaro,Point(12.9133 43.91015),1536
http://www.wikidata.org/entity/Q3839083,Ludovico Agostini,http://www.wikidata.org/entity/Q13134,Pesaro,Point(12.9133 43.91015),1536
http://www.wikidata.org/entity/Q3839095,Ludovico Carbone,http://www.wikidata.org/entity/Q6231,Cremona,Point(10.033333333 45.133333333),1430
http://www.wikidata.org/entity/Q3839119,Ludovico Leporeo,http://www.wikidata.org/entity/Q53154,Brugnera,Point(12.533333333 45.9),1582
http://www.wikidata.org/entity/Q3839148,Ludovico Savioli,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1729
http://www.wikidata.org/entity/Q3839199,Lugano Bazzani,http://www.wikidata.org/entity/Q59289,Porto San Giorgio,Point(13.795488888 43.18485),1916
http://www.wikidata.org/entity/Q3839245,Luigi Alberti,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1822
http://www.wikidata.org/entity/Q3839305,Luigi Ballerini,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1940
http://www.wikidata.org/entity/Q3839388,Luigi Brigiotti,http://www.wikidata.org/entity/Q13137,Teramo,Point(13.703911111 42.658852777),1859
http://www.wikidata.org/entity/Q3839482,Luigi Cerretti,http://www.wikidata.org/entity/Q279,Modena,Point(10.92572 44.64582),1738
http://www.wikidata.org/entity/Q3839509,Luigi Compagnone,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1915
http://www.wikidata.org/entity/Q3839518,Luigi Conocchia,http://www.wikidata.org/entity/Q117382,Sora,Point(13.616666666 41.716666666),1876
http://www.wikidata.org/entity/Q3839591,Luigi Di Ruscio,http://www.wikidata.org/entity/Q13139,Fermo,Point(13.7181 43.160419444),1930
http://www.wikidata.org/entity/Q3839636,Luigi Ferretti,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1836
http://www.wikidata.org/entity/Q3839644,Luigi Fiorentino,http://www.wikidata.org/entity/Q481730,Mazara del Vallo,Point(12.587509833 37.651660833),1913
http://www.wikidata.org/entity/Q3839732,Luigi Gualdo,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1844
http://www.wikidata.org/entity/Q3839768,Luigi Lauda,http://www.wikidata.org/entity/Q55039,Greci,Point(15.17 41.252777777),1824
http://www.wikidata.org/entity/Q3839806,Luigi Maieron,http://www.wikidata.org/entity/Q53240,Cercivento,Point(12.983333333 46.533333333),1954
http://www.wikidata.org/entity/Q3839886,Luigi Mercantini,http://www.wikidata.org/entity/Q56086,Ripatransone,Point(13.762491666 43.000216666),1821
http://www.wikidata.org/entity/Q3839887,Luigi Mezzanotte,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1940
http://www.wikidata.org/entity/Q3839916,Luigi Morandi,http://www.wikidata.org/entity/Q20579,Todi,Point(12.416666666 42.783333333),1844
http://www.wikidata.org/entity/Q3839946,Luigi Nostro,http://www.wikidata.org/entity/Q54689,Villa San Giovanni,Point(15.633333333 38.216666666),1866
http://www.wikidata.org/entity/Q3839980,Luigi Pasotelli,http://www.wikidata.org/entity/Q6231,Cremona,Point(10.033333333 45.133333333),1926
http://www.wikidata.org/entity/Q3840042,Luigi Polacchi,http://www.wikidata.org/entity/Q51376,"Penne, Abruzzo",Point(13.916666666 42.45),1894
http://www.wikidata.org/entity/Q3840077,Luigi Reho,http://www.wikidata.org/entity/Q51835,Monopoli,Point(17.3 40.95),1916
http://www.wikidata.org/entity/Q3840098,Luigi Romanelli,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1751
http://www.wikidata.org/entity/Q3840137,Luigi Sarzano,http://www.wikidata.org/entity/Q17827,Moncalvo,Point(8.266388888 45.051111111),1927
http://www.wikidata.org/entity/Q3840222,Luigi Ugolini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1891
http://www.wikidata.org/entity/Q3840448,Luisa Giaconi,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1870
http://www.wikidata.org/entity/Q3840989,Lydia Mancinelli,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1936
http://www.wikidata.org/entity/Q3842277,Maddalena Campiglia,http://www.wikidata.org/entity/Q6537,Vicenza,Point(11.55 45.55),1553
http://www.wikidata.org/entity/Q3843049,Maffio Venier,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1550
http://www.wikidata.org/entity/Q3843785,Malatesta IV Malatesta,http://www.wikidata.org/entity/Q13134,Pesaro,Point(12.9133 43.91015),1370
http://www.wikidata.org/entity/Q3844245,Manara Valgimigli,http://www.wikidata.org/entity/Q99933,Bagno di Romagna,Point(11.966666666 43.833333333),1876
http://www.wikidata.org/entity/Q3844719,Manlio Capitolo,http://www.wikidata.org/entity/Q52337,Tursi,Point(16.466666666 40.25),1902
http://www.wikidata.org/entity/Q3844740,Manlio Nevastri,http://www.wikidata.org/entity/Q2751,Siena,Point(11.331388888 43.318333333),1911
http://www.wikidata.org/entity/Q3844858,Manrico Murzi,http://www.wikidata.org/entity/Q157805,Marciana Marina,Point(10.2 42.8),1930
http://www.wikidata.org/entity/Q3845392,Marc de' Pasquali,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1944
http://www.wikidata.org/entity/Q3845532,Marcello Barlocco,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1910
http://www.wikidata.org/entity/Q3845601,Marcello Giovanetti,http://www.wikidata.org/entity/Q6624,Ascoli Piceno,Point(13.575277777 42.854722222),1598
http://www.wikidata.org/entity/Q3845612,Marcello Landi,http://www.wikidata.org/entity/Q157762,Cecina,Point(10.525 43.313888888),1916
http://www.wikidata.org/entity/Q3845671,Marcello Pirro,http://www.wikidata.org/entity/Q51891,Apricena,Point(15.443579 41.784585),1940
http://www.wikidata.org/entity/Q3845894,Marco Ardemagni,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1963
http://www.wikidata.org/entity/Q3846125,Marco Forcellini,http://www.wikidata.org/entity/Q39897,Alano di Piave,Point(11.907777777 45.907222222),1712
http://www.wikidata.org/entity/Q3846125,Marco Forcellini,http://www.wikidata.org/entity/Q39897,Alano di Piave,Point(11.907777777 45.907222222),1712
http://www.wikidata.org/entity/Q3846189,Marco Guzzi,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1955
http://www.wikidata.org/entity/Q3846242,Marco Mantello,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1972
http://www.wikidata.org/entity/Q3846323,Marco Ongaro,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1956
http://www.wikidata.org/entity/Q3846372,Marco Pola,http://www.wikidata.org/entity/Q300962,Roncegno Terme,Point(11.41 46.050833333),1906
http://www.wikidata.org/entity/Q3846391,Marco Probo Mariano,http://www.wikidata.org/entity/Q50157,Sulmona,Point(13.926198 42.048025),1455
http://www.wikidata.org/entity/Q3846932,Margherita Costa,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1600
http://www.wikidata.org/entity/Q3846961,Margherita Sarrocchi,http://www.wikidata.org/entity/Q72128,Gragnano,Point(14.51545 40.69572),1560
http://www.wikidata.org/entity/Q3847094,Maria Algranati,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1886
http://www.wikidata.org/entity/Q3847095,Maria Alinda Bonacci Brunamonti,http://www.wikidata.org/entity/Q3437,Perugia,Point(12.3888 43.1121),1841
http://www.wikidata.org/entity/Q3847144,Maria Attanasio,http://www.wikidata.org/entity/Q478258,Caltagirone,Point(14.516666666 37.233333333),1943
http://www.wikidata.org/entity/Q3847199,Maria Clelia Cardona,http://www.wikidata.org/entity/Q13395,Viterbo,Point(12.104166666 42.418611111),1940
http://www.wikidata.org/entity/Q3847231,Maria Cumani Quasimodo,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1908
http://www.wikidata.org/entity/Q3847231,Maria Cumani Quasimodo,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1908
http://www.wikidata.org/entity/Q3847333,Maria Jatosti,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1929
http://www.wikidata.org/entity/Q3847381,Maria Luisa Eguez,http://www.wikidata.org/entity/Q8611,La Spezia,Point(9.828880555 44.108044444),1951
http://www.wikidata.org/entity/Q3847408,Maria Maddalena Morelli,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333),1727
http://www.wikidata.org/entity/Q3847511,Maria Sara Goretti,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333),1907
http://www.wikidata.org/entity/Q3847518,Maria Savi-Lopez,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1846
http://www.wikidata.org/entity/Q3847519,Maria Sciavarrello,http://www.wikidata.org/entity/Q478357,Maletto,Point(14.866666666 37.833333333),1954
http://www.wikidata.org/entity/Q3847692,Mariangela Gualtieri,http://www.wikidata.org/entity/Q6662,Cesena,Point(12.233333333 44.133333333),1951
http://www.wikidata.org/entity/Q3847711,Marianna Giarrè Billi,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1835
http://www.wikidata.org/entity/Q3847739,Mariannina Coffa,http://www.wikidata.org/entity/Q487174,Noto,Point(15.083333333 36.883333333),1841
http://www.wikidata.org/entity/Q3847748,Mariano Baino,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1953
http://www.wikidata.org/entity/Q3847828,Marica Larocchi,http://www.wikidata.org/entity/Q41121,Muggiò,Point(9.233333333 45.6),1942
http://www.wikidata.org/entity/Q3847896,Mariella Bettarini,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1942
http://www.wikidata.org/entity/Q3848319,Mario Baudino,http://www.wikidata.org/entity/Q19948,Chiusa di Pesio,Point(7.683333333 44.316666666),1952
http://www.wikidata.org/entity/Q3848323,Mario Benedetti,http://www.wikidata.org/entity/Q2790,Udine,Point(13.233333333 46.066666666),1955
http://www.wikidata.org/entity/Q3848505,Mario De Leone,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1889
http://www.wikidata.org/entity/Q3848556,Mario Farinella,http://www.wikidata.org/entity/Q13680,Caltanissetta,Point(14.062444444 37.491472222),1922
http://www.wikidata.org/entity/Q3848656,Mario Gori,http://www.wikidata.org/entity/Q477609,Niscemi,Point(14.383333333 37.15),1926
http://www.wikidata.org/entity/Q3848663,Mario Grasso,http://www.wikidata.org/entity/Q19319,Acireale,Point(15.165555555 37.6125),1932
http://www.wikidata.org/entity/Q3848834,Mario Morasso,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1871
http://www.wikidata.org/entity/Q3848869,Mario Novaro,http://www.wikidata.org/entity/Q268955,Diano Marina,Point(8.082025 43.909930555),1868
http://www.wikidata.org/entity/Q3849019,Mario Ramous,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1924
http://www.wikidata.org/entity/Q3849024,Mario Rapisardi,http://www.wikidata.org/entity/Q1903,Catania,Point(15.087269444 37.502669444),1844
http://www.wikidata.org/entity/Q3849073,Mario Salazzari,http://www.wikidata.org/entity/Q3839187,Q3839187,Point(10.888888888 45.431944444),1904
http://www.wikidata.org/entity/Q3849073,Mario Salazzari,http://www.wikidata.org/entity/Q3839187,Q3839187,Point(10.88402 45.43327),1904
http://www.wikidata.org/entity/Q3849083,Mario Scaglia,http://www.wikidata.org/entity/Q13320,Savona,Point(8.481016666 44.307975),1931
http://www.wikidata.org/entity/Q3852107,Matteo Correggiaio,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),
http://www.wikidata.org/entity/Q3852248,Matteo degli Albizzi,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),
http://www.wikidata.org/entity/Q3853284,Mazzeo di Ricco,http://www.wikidata.org/entity/Q13666,Messina,Point(15.55 38.183333333),
